tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,221120,0,live,ALKBH3,"ABH3, DEPC-1, DEPC1, PCA1, hABH3","alkB homolog 3, alpha-ketoglutaratedependent dioxygenase","alpha-ketoglutarate-dependent dioxygenase alkB homolog 3|alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase|alkB, alkylation repair homolog 3|alkylated DNA repair protein alkB homolog 3|prostate cancer antigen-1",11p11.2,11,NC_000011.10,43880831,43920274,plus,10,610603
9606,Homo sapiens,445815,0,live,PALM2AKAP2,"AKAP-2, AKAP-KL, AKAP2, AKAPKL, MISP2, PALM2, PALM2-AKAP2, PRKA2",PALM2 and AKAP2 fusion,A-kinase anchor protein 2|PALM2-AKAP2 protein|paralemmin-2|A kinase (PRKA) anchor protein 2|A-kinase anchoring protein 2|PALM2-AKAP2 fusion|PALM2-AKAP2 readthrough|paralemmin 2|protein kinase A anchoring protein 2|protein kinase A2,9q31.3,9,NC_000009.12,109640788,110172512,plus,15,604582
9606,Homo sapiens,27346,0,live,TMEM97,MAC30,transmembrane protein 97,sigma intracellular receptor 2|meningioma-associated protein 30|sigma-2 receptor|sigma2 receptor,17q11.2,17,NC_000017.11,28319041,28328685,plus,3,612912
9606,Homo sapiens,157310,0,live,PEBP4,"CORK-1, CORK1, GWTM1933, HEL-S-300, PEBP-4, PRO4408, hPEBP4",phosphatidylethanolamine binding protein 4,phosphatidylethanolamine-binding protein 4|cousin-of-RKIP 1 protein|epididymis secretory protein Li 300|epididymis secretory sperm binding protein|protein cousin-of-RKIP 1,8p21.3,8,NC_000008.11,22713251,22941077,minus,9,612473
9606,Homo sapiens,81671,0,live,VMP1,"EPG3, TANGO5, TMEM49",vacuole membrane protein 1,vacuole membrane protein 1|ectopic P-granules autophagy protein 3 homolog|transmembrane protein 49|transport and golgi organization 5 homolog,17q23.1,17,NC_000017.11,59707654,59842255,plus,13,611753
9606,Homo sapiens,84299,0,live,MIEN1,"C17orf37, C35, ORB3, RDX12, XTP4",migration and invasion enhancer 1,migration and invasion enhancer 1|HBV X-transactivated gene 4 protein|HBV XAg-transactivated protein 4|protein C17orf37,17q12,17,NC_000017.11,39728500,39730563,minus,4,611802
9606,Homo sapiens,115761,0,live,ARL11,ARLTS1,ADP ribosylation factor like GTPase 11,ADP-ribosylation factor-like protein 11|ADP-ribosylation factor-like 11|ADP-ribosylation factor-like tumor suppressor gene 1|ADP-ribosylation factor-like tumor suppressor protein 1,13q14.2,13,NC_000013.11,49628456,49633872,plus,3,609351
9606,Homo sapiens,79618,0,live,HMBOX1,"HNF1LA, HOT1, PBHNF, TAH1",homeobox containing 1,homeobox-containing protein 1|homeobox telomere-binding protein 1|homeobox-containing protein PBHNF|telomere-associated homeobox-containing protein 1,8p21.1-p12,8,NC_000008.11,28890394,29064945,plus,22,618610
9606,Homo sapiens,8899,0,live,PRPF4B,"PR4H, PRP4, PRP4H, PRP4K, dJ1013A10.1",pre-mRNA processing factor 4B,serine/threonine-protein kinase PRP4 homolog|PRP4 kinase|PRP4 pre-mRNA processing factor 4 homolog B|PRP4 pre-mRNA-processing factor 4 homolog|dJ1013A10.1 (PRP4 protein kinase homolog)|protein-serine/threonine kinase,6p25.2,6,NC_000006.12,4021300,4064983,plus,23,602338
9606,Homo sapiens,407002,0,live,MIR219A1,"MIR219-1, MIRN219-1, MRI219-1, hsa-mir-219a-1, mir-219, mir-219a-1",microRNA 219a-1,hsa-mir-219-1|microRNA 219-1,6p21.32,6,NC_000006.12,33207835,33207944,plus,1,611500
9606,Homo sapiens,56259,0,live,CTNNBL1,"C20orf33, NAP, P14L, PP8304, dJ633O20.1",catenin beta like 1,beta-catenin-like protein 1|nuclear associated protein|testis development protein NYD-SP19,20q11.23,20,NC_000020.11,37693955,37872129,plus,19,611537
9606,Homo sapiens,442919,0,live,MIR374A,"MIRN374, MIRN374A, hsa-mir-374, mir-374a",microRNA 374a,hsa-mir-374a|microRNA 374,Xq13.2,X,NC_000023.11,74287286,74287357,minus,1,
9606,Homo sapiens,10317,0,live,B3GALT5,"B3GalT-V, B3GalTx, B3T5, GLCT5, beta-1,3-GalTase 5, beta-3-Gx-T5, beta3Gal-T5","beta-1,3-galactosyltransferase 5","beta-1,3-galactosyltransferase 5|UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5|UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase 5|homolog of C. elegans Bt toxin resistance gene bre-5",21q22.2,21,NC_000021.9,39612940,39673137,plus,7,604066
9606,Homo sapiens,54796,0,live,BNC2,"BSN2, LUTO",basonuclin 2,zinc finger protein basonuclin-2,9p22.3-p22.2,9,NC_000009.12,16409503,16832350,minus,8,608669
9606,Homo sapiens,100507246,0,live,SNHG16,"Nbla10727, Nbla12061, ncRAN",small nucleolar RNA host gene 16,non-coding RNA expressed in aggressive neuroblastoma|small nucleolar RNA host gene 16 (non-protein coding),17q25.1,17,NC_000017.11,76557764,76565348,plus,4,
9606,Homo sapiens,406927,0,live,MIR136,"MIRN136, miRNA136, mir-136",microRNA 136,hsa-mir-136,14q32.2,14,NC_000014.9,100884702,100884783,plus,1,611710
9606,Homo sapiens,406883,0,live,MIRLET7A3,"LET7A3, MIRNLET7A3, let-7a-3",microRNA let-7a-3,hsa-let-7a-3,22q13.31,22,NC_000022.11,46112749,46112822,plus,1,612143
9606,Homo sapiens,57403,0,live,RAB22A,,"RAB22A, member RAS oncogene family",ras-related protein Rab-22A|GTP-binding protein RAB22A|rab-22,20q13.32,20,NC_000020.11,58309715,58367507,plus,7,612966
9606,Homo sapiens,406944,0,live,MIR153-1,"MIRN153-1, mir-153-1",microRNA 153-1,hsa-mir-153-1,2q35,2,NC_000002.12,219294111,219294200,minus,1,
9606,Homo sapiens,8725,0,live,URI1,"C19orf2, NNX3, PPP1R19, RMP, URI",URI1 prefoldin like chaperone,"unconventional prefoldin RPB5 interactor 1|RNA polymerase II subunit 5-mediating protein|RPB5-mediating protein|protein phosphatase 1, regulatory subunit 19",19q12,19,NC_000019.10,29923650,30016612,plus,14,603494
9606,Homo sapiens,574034,0,live,MIR433,"MIRN433, hsa-mir-433, miRNA433, mir-433",microRNA 433,,14q32.2,14,NC_000014.9,100881886,100881978,plus,1,611711
9606,Homo sapiens,693198,0,live,MIR613,"MIRN613, hsa-mir-613",microRNA 613,,12p13.1,12,NC_000012.12,12764649,12764743,plus,1,
9606,Homo sapiens,8975,0,live,USP13,"ISOT3, IsoT-3",ubiquitin specific peptidase 13,ubiquitin carboxyl-terminal hydrolase 13|deubiquitinating enzyme 13|ubiquitin specific peptidase 13 (isopeptidase T-3)|ubiquitin specific protease 13 (isopeptidase T-3)|ubiquitin thioesterase 13|ubiquitin thiolesterase 13|ubiquitin-specific-processing protease 13,3q26.33,3,NC_000003.12,179653040,179789401,plus,22,603591
9606,Homo sapiens,8745,0,live,ADAM23,"MDC-3, MDC3",ADAM metallopeptidase domain 23,"disintegrin and metalloproteinase domain-containing protein 23|metalloproteinase-like, disintegrin-like, and cysteine-rich protein 3",2q33.3,2,NC_000002.12,206443532,206621127,plus,27,603710
9606,Homo sapiens,286827,0,live,TRIM59,"IFT80L, MRF1, RNF104, TRIM57, TSBF1",tripartite motif containing 59,tripartite motif-containing protein 59|RING finger protein 104|tripartite motif-containing 57|tumor suppressor TSBF-1|tumor suppressor TSBF1,3q25.33,3,NC_000003.12,160435503,160449786,minus,3,616148
9606,Homo sapiens,29086,0,live,BABAM1,"C19orf62, HSPC142, MERIT40, NBA1",BRISC and BRCA1 A complex member 1,BRISC and BRCA1-A complex member 1|BRCA1-A complex subunit MERIT40|mediator of RAP80 interactions and targeting subunit of 40 kDa|mediator of Rap80 interactions and targeting 40 kDa|new component of the BRCA1-A complex|new component of the BRCAA1 A complex,19p13.11,19,NC_000019.10,17267376,17279353,plus,9,612766
9606,Homo sapiens,9462,0,live,RASAL2,NGAP,RAS protein activator like 2,ras GTPase-activating protein nGAP|RASAL2/ACVR1 fusion|Ras protein activator like 1,1q25.2,1,NC_000001.11,178093729,178484149,plus,23,606136
9606,Homo sapiens,64002,0,live,PCGEM1,"LINC00071, NCRNA00071, PCAT9",PCGEM1 prostate-specific transcript,"PCGEM1, prostate-specific transcript (non-protein coding)|long intergenic non-protein coding RNA 71|prostate cancer associated transcript 9|prostate cancer gene expression marker 1|prostate-specific transcript 1 (non-protein coding)",2q32.3,2,NC_000002.12,192749845,192776899,plus,4,605443
9606,Homo sapiens,494337,0,live,MIR425,"MIRN425, hsa-mir-425, mir-425",microRNA 425,,3p21.31,3,NC_000003.12,49020148,49020234,minus,1,
9606,Homo sapiens,22795,0,live,NID2,NID-2,nidogen 2,nidogen-2|osteonidogen,14q22.1,14,NC_000014.9,52004809,52069059,minus,22,605399
9606,Homo sapiens,10626,0,live,TRIM16,EBBP,tripartite motif containing 16,tripartite motif-containing protein 16|E3 ubiquitin-protein ligase TRIM16|estrogen-responsive B box protein,17p12,17,NC_000017.11,15627966,15684311,minus,12,609505
9606,Homo sapiens,5375,0,live,PMP2,"CMT1G, FABP8, M-FABP, MP2, P2",peripheral myelin protein 2,myelin P2 protein,8q21.13,8,NC_000008.11,81440326,81447439,minus,4,170715
9606,Homo sapiens,6897,0,live,TARS1,"TARS, TTD7, ThrRS",threonyl-tRNA synthetase 1,"threonine--tRNA ligase 1, cytoplasmic|threonine tRNA ligase 1, cytoplasmic|threonine--tRNA ligase, cytoplasmic|threonyl-tRNA synthetase, cytoplasmic",5p13.3,5,NC_000005.10,33440696,33468091,plus,21,187790
9606,Homo sapiens,25945,0,live,NECTIN3,"CD113, CDW113, NECTIN-3, PPR3, PRR3, PVRL3, PVRR3",nectin cell adhesion molecule 3,nectin-3|nectin 3|poliovirus receptor-related 3|poliovirus receptor-related protein 3,3q13.13,3,NC_000003.12,111071764,111201444,plus,14,607147
9606,Homo sapiens,406886,0,live,MIRLET7D,"LET7D, MIRNLET7D, hsa-let-7d, let-7d",microRNA let-7d,,9q22.32,9,NC_000009.12,94178834,94178920,plus,1,612145
9606,Homo sapiens,494331,0,live,MIR382,"MIRN382, hsa-mir-382, mir-382",microRNA 382,,14q32.31,14,NC_000014.9,101054306,101054381,plus,1,
9606,Homo sapiens,7978,0,live,MTERF1,MTERF,mitochondrial transcription termination factor 1,"transcription termination factor 1, mitochondrial|transcription termination factor, mitochondrial",7q21.2,7,NC_000007.14,91870929,91880733,minus,4,602318
9606,Homo sapiens,8611,0,live,PLPP1,"LLP1a, LPP1, PAP-2a, PAP2, PPAP2A",phospholipid phosphatase 1,phospholipid phosphatase 1|lipid phosphate phosphohydrolase 1a|phosphatidate phosphohydrolase type 2a|phosphatidic acid phosphatase 2a|phosphatidic acid phosphatase type 2A|phosphatidic acid phosphohydrolase type 2a|type-2 phosphatidic acid phosphatase alpha,5q11.2,5,NC_000005.10,55424842,55535078,minus,7,607124
9606,Homo sapiens,693124,0,live,MIR532,"MIRN532, hsa-mir-532, mir-532",microRNA 532,,Xp11.23,X,NC_000023.11,50003148,50003238,plus,1,301023
9606,Homo sapiens,6487,0,live,ST3GAL3,"EIEE15, MRT12, SIAT6, ST3GALII, ST3Gal III, ST3GalIII, ST3N","ST3 beta-galactoside alpha-2,3-sialyltransferase 3","CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase|Gal beta-1,3(4)GlcNAc alpha-2,3 sialyltransferase|alpha 2,3-ST 3|alpha 2,3-sialyltransferase III|alpha-2,3-sialyltransferase II|sialyltransferase 6 (N-acetyllacosaminide alpha 2,3-sialyltransferase)|sialyltransferase 6 (N-acetyllactosaminide alpha 2,3-sialyltransferase)",1p34.1,1,NC_000001.11,43707465,43931165,plus,25,606494
9606,Homo sapiens,171024,0,live,SYNPO2,,synaptopodin 2,synaptopodin-2|genethonin-2|myopodin,4q26,4,NC_000004.12,118850681,119061247,plus,7,
9606,Homo sapiens,29950,0,live,SERTAD1,"SEI1, TRIP-Br1, TRIPBR1",SERTA domain containing 1,SERTA domain-containing protein 1|CDK4-binding protein p34SEI|CDK4-binding protein p34SEI1|SEI-1|p34(SEI-1)|transcriptional regulator interacting with the PHD-bromodomain 1,19q13.2,19,NC_000019.10,40421589,40425992,minus,2,617850
9606,Homo sapiens,50515,0,live,CHST11,"C4ST, C4ST-1, C4ST1, HSA269537, OCBMD",carbohydrate sulfotransferase 11,carbohydrate sulfotransferase 11|C4S-1|IgH/CHST11 fusion|carbohydrate (chondroitin 4) sulfotransferase 11|chondroitin 4-O-sulfotransferase 1,12q23.3,12,NC_000012.12,104456948,104762014,plus,7,610128
9606,Homo sapiens,84142,0,live,ABRAXAS1,"ABRA1, CCDC98, FAM175A","abraxas 1, BRCA1 A complex subunit",BRCA1-A complex subunit Abraxas 1|BRCA1-A complex subunit Abraxas|abraxas protein|coiled-coil domain containing 98|family with sequence similarity 175 member A,4q21.23,4,NC_000004.12,83459517,83485137,minus,11,611143
9606,Homo sapiens,55033,0,live,FKBP14,"EDSKMH, EDSKSCL2, FKBP22, IPBP12",FKBP prolyl isomerase 14,"peptidyl-prolyl cis-trans isomerase FKBP14|22 kDa FK506-binding protein|22 kDa FKBP|FK506 binding protein 14, 22 kDa|FK506-binding protein 14|FKBP-22|PPIase FKBP14|rotamase",7p14.3,7,NC_000007.14,30010587,30026702,minus,5,614505
9606,Homo sapiens,150094,0,live,SIK1,"MSK, SIK, SIK-1B, SNF1LK, SIK1",salt inducible kinase 1,serine/threonine-protein kinase SIK1|Probable serine/threonine-protein kinase SIK1B|SNF1-like kinase|Salt-inducible kinase 1B|myocardial SNF1-like kinase|salt-inducible protein kinase 1|serine/threonine-protein kinase SNF1-like kinase 1|serine/threonine-protein kinase SNF1LK,21q22.3,21,NC_000021.9,43414483,43427131,minus,14,605705
9606,Homo sapiens,9810,0,live,RNF40,"BRE1B, RBP95, STARING",ring finger protein 40,"E3 ubiquitin-protein ligase BRE1B|95 kDa retinoblastoma protein binding protein|95 kDa retinoblastoma-associated protein|BRE1 E3 ubiquitin ligase homolog B|BRE1-B|RING-type E3 ubiquitin transferase BRE1B|Rb-associated protein|ring finger protein 40, E3 ubiquitin protein ligase",16p11.2,16,NC_000016.10,30761612,30800231,plus,22,607700
9606,Homo sapiens,8631,0,live,SKAP1,"HEL-S-81p, SCAP1, SKAP55",src kinase associated phosphoprotein 1,src kinase-associated phosphoprotein 1|SKAP-55|epididymis secretory sperm binding protein Li 81p|pp55|src family-associated phosphoprotein 1|src kinase-associated phosphoprotein of 55 kDa,17q21.32,17,NC_000017.11,48133438,48430250,minus,18,604969
9606,Homo sapiens,64236,0,live,PDLIM2,"MYSTIQUE, SLIM",PDZ and LIM domain 2,PDZ and LIM domain protein 2,8p21.3,8,NC_000008.11,22578741,22598026,plus,11,609722
9606,Homo sapiens,5100,0,live,PCDH8,"ARCADLIN, PAPC",protocadherin 8,protocadherin-8,13q14.3,13,NC_000013.11,52842889,52848640,minus,3,603580
9606,Homo sapiens,2829,0,live,XCR1,"CCXCR1, GPR5",X-C motif chemokine receptor 1,chemokine XC receptor 1|G protein-coupled receptor 5|XC chemokine receptor 1|chemokine (C motif) XC receptor 1|chemokine (C motif) receptor 1|lymphotactin receptor,3p21.31,3,NC_000003.12,46016990,46086803,minus,12,600552
9606,Homo sapiens,442902,0,live,MIR330,"MIRN330, hsa-mir-330, mir-330",microRNA 330,,19q13.32,19,NC_000019.10,45638994,45639087,minus,1,
9606,Homo sapiens,2197,0,live,FAU,"FAU1, Fub1, Fubi, MNSFbeta, RPS30, S30, asr1",FAU ubiquitin like and ribosomal protein S30 fusion,ubiquitin-like protein fubi and ribosomal protein S30|40S ribosomal protein S30|FAU-encoded ubiquitin-like protein|FBR-MuSV-associated ubiquitously expressed|Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)|monoclonal nonspecific suppressor factor beta|ribosomal protein S30|small ribosomal subunit protein eS30|ubiquitin-like-S30 fusion protein,11q13.1,11,NC_000011.10,65120630,65122134,minus,5,134690
9606,Homo sapiens,406990,0,live,MIR208A,"MIR208, MIRN208, MIRN208A, hsa-mir-208a, miRNA208",microRNA 208a,hsa-mir-208|microRNA 208,14q11.2,14,NC_000014.9,23388596,23388666,minus,1,611116
9606,Homo sapiens,23463,0,live,ICMT,"HSTE14, MST098, MSTP098, PCCMT, PCMT, PPMT",isoprenylcysteine carboxyl methyltransferase,protein-S-isoprenylcysteine O-methyltransferase|prenylated protein carboxyl methyltransferase|prenylcysteine carboxyl methyltransferase,1p36.31,1,NC_000001.11,6221193,6235964,minus,6,605851
9606,Homo sapiens,219771,0,live,CCNY,"C10orf9, CBCP1, CCNX, CFP1",cyclin Y,cyclin-Y|cyc-Y|cyclin box protein 1|cyclin fold protein 1|cyclin-X|cyclin-box carrying protein 1,10p11.21,10,NC_000010.11,35247025,35572670,plus,14,612786
9606,Homo sapiens,130399,0,live,ACVR1C,"ACVRLK7, ALK7",activin A receptor type 1C,"activin receptor type-1C|ACTR-IC|ALK-7|activin A receptor, type IC|activin receptor type IC|activin receptor-like kinase 7",2q24.1,2,NC_000002.12,157526767,157628864,minus,10,608981
9606,Homo sapiens,57212,0,live,TP73-AS1,"KIAA0495, PDAM",TP73 antisense RNA 1,TP73 antisense RNA 1 (non-protein coding)|p53-dependent apoptosis modulator,1p36.32,1,NC_000001.11,3735984,3747373,minus,5,
9606,Homo sapiens,92421,0,live,CHMP4C,"SNF7-3, Shax3, VPS32C",charged multivesicular body protein 4C,charged multivesicular body protein 4c|SNF7 homolog associated with Alix 3|Snf7 homologue associated with Alix 3|chromatin modifying protein 4C|chromatin-modifying protein 4c|hSnf7-3|hVps32-3|vacuolar protein sorting-associated protein 32-3|vps32-3,8q21.13,8,NC_000008.11,81732448,81759515,plus,5,610899
9606,Homo sapiens,114569,0,live,MAL2,,"mal, T cell differentiation protein 2 (gene/pseudogene)","protein MAL2|MAL proteolipid protein 2|MAL2 proteolipid protein|mal, T-cell differentiation protein 2",8q24.12,8,NC_000008.11,119208363,119245673,plus,4,609684
9606,Homo sapiens,666,0,live,BOK,"BCL2L9L, BOK",BCL2 family apoptosis regulator BOK,"bcl-2-related ovarian killer protein|BCL2 related ovarian killer|BOK, BCL2 family apoptosis regulator|bcl-2-like protein 9|bcl2-L-9|hBOK",2q37.3,2,NC_000002.12,241558745,241574131,plus,7,605404
9606,Homo sapiens,10962,0,live,MLLT11,AF1Q,MLLT11 transcription factor 7 cofactor,"protein AF1q|ALL1 fused gene from chromosome 1q|myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11|myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11",1q21.3,1,NC_000001.11,151060397,151069544,plus,2,604684
9606,Homo sapiens,2046,0,live,EPHA8,"EEK, EK3, HEK3",EPH receptor A8,ephrin type-A receptor 8|EPH- and ELK-related kinase|EPH- and ELK-related tyrosine kinase|EPH-like kinase 3|hydroxyaryl-protein kinase|protein-tyrosine kinase|tyrosine-protein kinase receptor EEK|tyrosylprotein kinase,1p36.12,1,NC_000001.11,22563489,22603595,plus,24,176945
9606,Homo sapiens,11074,0,live,TRIM31,"C6orf13, HCG1, HCGI, RNF",tripartite motif containing 31,E3 ubiquitin-protein ligase TRIM31|RING-type E3 ubiquitin transferase TRIM31|tripartite motif-containing protein 31,6p22.1,6,NC_000006.12,30102892,30113090,minus,10,609316
9606,Homo sapiens,23387,0,live,SIK3,"L19, QSK, SEMDK, SIK-3",SIK family kinase 3,serine/threonine-protein kinase SIK3|salt-inducible kinase 3|serine/threonine-protein kinase QSK,11q23.3,11,NC_000011.10,116843410,117098453,minus,31,614776
9606,Homo sapiens,10518,0,live,CIB2,"DFNB48, KIP2, USH1J",calcium and integrin binding family member 2,calcium and integrin-binding family member 2|DNA-dependent protein kinase catalytic subunit-interacting protein 2,15q25.1,15,NC_000015.10,78104606,78131976,minus,7,605564
9606,Homo sapiens,10061,0,live,ABCF2,"ABC28, EST133090, HUSSY-18, HUSSY18",ATP binding cassette subfamily F member 2,"ATP-binding cassette sub-family F member 2|ABC-type transport protein|ATP-binding cassette, sub-family F (GCN20), member 2|iron-inhibited ABC transporter 2",7q36.1,7,NC_000007.14,151211484,151227205,minus,15,612510
9606,Homo sapiens,30848,0,live,CTAG2,"CAMEL, CT2, CT6.2, CT6.2a, CT6.2b, ESO2, LAGE-1, LAGE2B",cancer/testis antigen 2,"cancer/testis antigen 2|CTL-recognized antigen on melanoma|LAGE-1a protein|autoimmunogenic cancer/testis antigen NY-ESO-2|cancer/testis antigen 6.2|cancer/testis antigen family 6, member 2a|cancer/testis antigen family 6, member 2b|l antigen family member 1",Xq28,X,NC_000023.11,154651972,154653579,minus,3,300396
9606,Homo sapiens,9529,0,live,BAG5,BAG-5,BAG cochaperone 5,BAG family molecular chaperone regulator 5|BCL2 associated athanogene 5|bcl-2-associated athanogene 5,14q32.33,14,NC_000014.9,103556544,103562814,minus,3,603885
9606,Homo sapiens,23654,0,live,PLXNB2,"MM1, Nbla00445, PLEXB2, dJ402G11.3",plexin B2,plexin-B2,22q13.33,22,NC_000022.11,50274979,50307646,minus,44,604293
9606,Homo sapiens,10114,0,live,HIPK3,"DYRK6, FIST3, PKY, YAK1",homeodomain interacting protein kinase 3,homeodomain-interacting protein kinase 3|ANPK|FIST|androgen receptor-interacting nuclear protein kinase|fas-interacting serine/threonine-protein kinase|homolog of protein kinase YAK1,11p13,11,NC_000011.10,33256672,33357023,plus,19,604424
